,id,created_at,story,original_url,retweeted_status_id,quoted_status_id,in_reply_to_status_id,partisan_lean
4474,1333288305060941826,2020-11-30 05:54:37+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4475,1333287613973860353,2020-11-30 05:51:53+00,tech: Hammer and Scorecard,,1.3332624707947356e+18,1.3332452257168876e+18,,right
4476,1333394403302498307,2020-11-30 12:56:13+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4477,1333287805011693569,2020-11-30 05:52:38+00,tech: Hammer and Scorecard,,1.3318286317026263e+18,1.3292301652688937e+18,,right
4478,1333288979064639495,2020-11-30 05:57:18+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.333283927570649e+18,1.3332644258229043e+18,,right
4479,1333288979064639495,2020-11-30 05:57:18+00,tech: Hammer and Scorecard,http://WayneDupree.com,1.333283927570649e+18,1.3332644258229043e+18,,right
4480,1333288378608087041,2020-11-30 05:54:55+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4481,1325834352966721537,2020-11-09 16:15:17+00,dead voters: general ticket,,1.325580085215236e+18,,,right
4482,1333395153957117953,2020-11-30 12:59:12+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4483,1333288862307799041,2020-11-30 05:56:50+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4484,1333392959073644548,2020-11-30 12:50:29+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4485,1333395276355297281,2020-11-30 12:59:41+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4486,1333393628874629122,2020-11-30 12:53:09+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4487,1333394566825832449,2020-11-30 12:56:52+00,tech: Hammer and Scorecard,,,1.3332353543679058e+18,,right
4488,1333505900582219776,2020-11-30 20:19:16+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4489,1333395293941993472,2020-11-30 12:59:46+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4490,1333393668934348806,2020-11-30 12:53:18+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4491,1333503578183446530,2020-11-30 20:10:02+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4492,1333504990149824515,2020-11-30 20:15:39+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4493,1325844301193113604,2020-11-09 16:54:49+00,dead voters: general ticket,,1.3258214638034002e+18,,,right
4494,1333394168702509069,2020-11-30 12:55:17+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4495,1333505535824498689,2020-11-30 20:17:49+00,tech: Hammer and Scorecard,,,,1.333457903399936e+18,unknown
4496,1333504280834273283,2020-11-30 20:12:50+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4497,1333393995997868034,2020-11-30 12:54:36+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4498,1333504621357068289,2020-11-30 20:14:11+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4499,1333394113979445253,2020-11-30 12:55:04+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,,1.3332427059342254e+18,,right
4500,1333505223260852232,2020-11-30 20:16:35+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4501,1333392878433935360,2020-11-30 12:50:10+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4502,1333393548692103168,2020-11-30 12:52:49+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4503,1333492042887012356,2020-11-30 19:24:12+00,tech: Hammer and Scorecard,,1.3334402829988209e+18,,,right
4504,1333491470423130113,2020-11-30 19:21:56+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4505,1333417155837243400,2020-11-30 14:26:38+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4506,1333219600385785856,2020-11-30 01:21:37+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=AaAE2pzLiEQ&feature=emb_logo,,,1.3332154660227277e+18,right
4507,1333415479927595016,2020-11-30 14:19:58+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4508,1333415799298506755,2020-11-30 14:21:14+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4509,1333274693978165250,2020-11-30 05:00:32+00,tech: Hammer and Scorecard,,,1.3332331520814694e+18,,right
4510,1333244539734290432,2020-11-30 03:00:43+00,tech: Hammer and Scorecard,,,1.3332348547801539e+18,,right
4511,1333245217827401728,2020-11-30 03:03:25+00,tech: Hammer and Scorecard,,1.3332348547801539e+18,,,right
4512,1333383694199951362,2020-11-30 12:13:40+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4513,1333245608220635136,2020-11-30 03:04:58+00,tech: Hammer and Scorecard,,1.3332348547801539e+18,,,right
4514,1333245862860951552,2020-11-30 03:05:58+00,tech: Hammer and Scorecard,,,1.3332348547801539e+18,,right
4515,1333219751514947584,2020-11-30 01:22:13+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=AaAE2pzLiEQ&feature=emb_logo,,,1.333207778643628e+18,right
4516,1333385225779499012,2020-11-30 12:19:45+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4517,1333416840312320001,2020-11-30 14:25:23+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4518,1333246470993178625,2020-11-30 03:08:23+00,tech: Hammer and Scorecard,,1.3332348547801539e+18,,,right
4519,1333415822597951493,2020-11-30 14:21:20+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4520,1333246847733952514,2020-11-30 03:09:53+00,tech: Hammer and Scorecard,,1.3332348547801539e+18,,,right
4521,1333384341477527552,2020-11-30 12:16:14+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4522,1333385006564204546,2020-11-30 12:18:53+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4523,1333416720254590978,2020-11-30 14:24:54+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4524,1333221175284129792,2020-11-30 01:27:52+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=AaAE2pzLiEQ&feature=emb_logo,1.3332130519782769e+18,,,right
4525,1333385059995430912,2020-11-30 12:19:06+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4526,1333383132637241345,2020-11-30 12:11:26+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4527,1333417342512971781,2020-11-30 14:27:22+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4528,1333384121758998531,2020-11-30 12:15:22+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4529,1333372604183408641,2020-11-30 11:29:36+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4530,1333370382779224064,2020-11-30 11:20:46+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4531,1333372083049525249,2020-11-30 11:27:32+00,tech: Hammer and Scorecard,,1.33312557751194e+18,,,right
4532,1333372404765241344,2020-11-30 11:28:48+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4533,1333370749491572736,2020-11-30 11:22:14+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4534,1333372138108149760,2020-11-30 11:27:45+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4535,1333274940288733184,2020-11-30 05:01:31+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4536,1333275721901346816,2020-11-30 05:04:37+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4537,1333276244775940097,2020-11-30 05:06:42+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4538,1333276068682338304,2020-11-30 05:06:00+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4539,1333274551216525313,2020-11-30 04:59:58+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4540,1333275155926282241,2020-11-30 05:02:22+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4541,1333276345183260673,2020-11-30 05:07:06+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4542,1333274656715931653,2020-11-30 05:00:23+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4543,1333275042822709250,2020-11-30 05:01:55+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4544,1333276961469308929,2020-11-30 05:09:33+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4545,1333443917866561537,2020-11-30 16:12:58+00,tech: Hammer and Scorecard,,1.3334313652458004e+18,,,right
4546,1333443918403235844,2020-11-30 16:12:58+00,tech: Hammer and Scorecard,,1.3334313652458004e+18,,,right
4547,1333443506828939264,2020-11-30 16:11:20+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
4548,1333407103973814272,2020-11-30 13:46:41+00,tech: Hammer and Scorecard,,1.3330761183841034e+18,,,right
4549,1333407670561361922,2020-11-30 13:48:56+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4550,1333468538569326593,2020-11-30 17:50:48+00,tech: Hammer and Scorecard,,1.3332327754036306e+18,,,right
4551,1333407070226444288,2020-11-30 13:46:33+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4552,1333406804416602114,2020-11-30 13:45:30+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333878391999078e+18,,,right
4553,1333406312647036933,2020-11-30 13:43:33+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333878391999078e+18,,,right
4554,1333455790758354946,2020-11-30 17:00:09+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4555,1333455911080386565,2020-11-30 17:00:38+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4556,1333405761830080512,2020-11-30 13:41:21+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4557,1333455995004215297,2020-11-30 17:00:58+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4558,1333406172708212736,2020-11-30 13:42:59+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333969211095818e+18,,,right
4559,1333405635933822978,2020-11-30 13:40:51+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333969211095818e+18,,,right
4560,1333406415155732481,2020-11-30 13:43:57+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333878391999078e+18,,,right
4561,1333456460974497792,2020-11-30 17:02:49+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4562,1333247682932998144,2020-11-30 03:13:12+00,tech: Hammer and Scorecard,,1.3332476266998948e+18,1.3332467917273866e+18,,right
4563,1333456637567393793,2020-11-30 17:03:31+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4564,1333456758015217665,2020-11-30 17:04:00+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4565,1333456904949993485,2020-11-30 17:04:35+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4566,1333456934842798080,2020-11-30 17:04:42+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4567,1333457073993097228,2020-11-30 17:05:15+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4568,1333396045946970114,2020-11-30 13:02:45+00,tech: Hammer and Scorecard,,1.3332327754036306e+18,,,right
4569,1333397639774298115,2020-11-30 13:09:05+00,tech: Hammer and Scorecard,,1.3332327754036306e+18,,,right
4570,1333396330916569088,2020-11-30 13:03:53+00,tech: Hammer and Scorecard,,1.3332327754036306e+18,,,right
4571,1333397737589583873,2020-11-30 13:09:28+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4572,1333395511433375751,2020-11-30 13:00:37+00,tech: Hammer and Scorecard,,1.3332327754036306e+18,,,right
4573,1333545990423339010,2020-11-30 22:58:34+00,tech: Hammer and Scorecard,,1.3334313652458004e+18,,,right
4574,1333545308790415363,2020-11-30 22:55:52+00,tech: Hammer and Scorecard,,1.3335450565659443e+18,,,right
4575,1333479776552693761,2020-11-30 18:35:28+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4576,1333478579317866497,2020-11-30 18:30:42+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4577,1333479515197112320,2020-11-30 18:34:25+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4578,1333479696630210562,2020-11-30 18:35:09+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4579,1333480278073909248,2020-11-30 18:37:27+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4580,1333479941325942787,2020-11-30 18:36:07+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4581,1333479737809899520,2020-11-30 18:35:19+00,tech: Hammer and Scorecard,,,1.3334494675724616e+18,,right
4582,1333479795288576002,2020-11-30 18:35:32+00,tech: Hammer and Scorecard,,,1.3334494675724616e+18,,right
4583,1333478825594908678,2020-11-30 18:31:41+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4584,1333480451332317184,2020-11-30 18:38:09+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4585,1333480385934626817,2020-11-30 18:37:53+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4586,1333480276983365632,2020-11-30 18:37:27+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4587,1333233262831955968,2020-11-30 02:15:54+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
4588,1333479735905554433,2020-11-30 18:35:18+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4589,1333480369371242497,2020-11-30 18:37:49+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4590,1333478459582996482,2020-11-30 18:30:14+00,tech: Hammer and Scorecard,,,1.3334494675724616e+18,,right
4591,1333480029825675266,2020-11-30 18:36:28+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4592,1333232167879659521,2020-11-30 02:11:33+00,tech: Hammer and Scorecard,,1.3331003203234775e+18,,,right
4593,1333478486212628485,2020-11-30 18:30:20+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4594,1333479130382422019,2020-11-30 18:32:54+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4595,1333480424534913026,2020-11-30 18:38:02+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4596,1333480167876952064,2020-11-30 18:37:01+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4597,1333504950798848003,2020-11-30 20:15:30+00,tech: Hammer and Scorecard,,1.3335046577512243e+18,,,right
4598,1333505830776401922,2020-11-30 20:19:00+00,tech: Hammer and Scorecard,,,1.3335046577512243e+18,,right
4599,1333504895417200643,2020-11-30 20:15:17+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4600,1333504657751224321,2020-11-30 20:14:20+00,tech: Hammer and Scorecard,,,,,right
4601,1333505000031596545,2020-11-30 20:15:41+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4602,1333504058901098497,2020-11-30 20:11:57+00,tech: Hammer and Scorecard,,1.3335036574726513e+18,,,right
4603,1333504512716402690,2020-11-30 20:13:45+00,tech: Hammer and Scorecard,,,1.3335040442964132e+18,,right
4604,1333505963802943489,2020-11-30 20:19:31+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4605,1333505367960117250,2020-11-30 20:17:09+00,tech: Hammer and Scorecard,,1.3335046577512243e+18,,,right
4606,1333505951958228996,2020-11-30 20:19:28+00,tech: Hammer and Scorecard,,1.3335046577512243e+18,,,right
4607,1333504325499445250,2020-11-30 20:13:01+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4608,1333503784484556801,2020-11-30 20:10:52+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4609,1333505561451761671,2020-11-30 20:17:55+00,tech: Hammer and Scorecard,,1.3335047055997379e+18,1.3335036574726513e+18,,right
4610,1333506031528374276,2020-11-30 20:19:47+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4611,1333505192319447041,2020-11-30 20:16:27+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4612,1333505602136502272,2020-11-30 20:18:05+00,tech: Hammer and Scorecard,,1.3335036574726513e+18,,,right
4613,1333503657472651265,2020-11-30 20:10:21+00,tech: Hammer and Scorecard,,,,,right
4614,1333532860427472898,2020-11-30 22:06:24+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4615,1333533125411008512,2020-11-30 22:07:27+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4616,1333532578188562433,2020-11-30 22:05:17+00,tech: Hammer and Scorecard,,,1.3334494675724616e+18,,right
4617,1333505768914640899,2020-11-30 20:18:45+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4618,1333505534008451074,2020-11-30 20:17:49+00,tech: Hammer and Scorecard,,1.3335047055997379e+18,1.3335036574726513e+18,,right
4619,1333533297167769605,2020-11-30 22:08:08+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4620,1333532053556654086,2020-11-30 22:03:12+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4621,1325854354100744192,2020-11-09 17:34:45+00,dead voters: general ticket,,1.325659107924304e+18,,,unknown
4622,1333504795202695169,2020-11-30 20:14:53+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4623,1333531861654654977,2020-11-30 22:02:26+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4624,1333504401445556227,2020-11-30 20:13:19+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4625,1333504374702792707,2020-11-30 20:13:12+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4626,1333505434045607940,2020-11-30 20:17:25+00,tech: Hammer and Scorecard,,1.3335046577512243e+18,,,right
4627,1333503984133316608,2020-11-30 20:11:39+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4628,1333532738968817666,2020-11-30 22:05:55+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4629,1333532530620948484,2020-11-30 22:05:05+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4630,1333533656313454594,2020-11-30 22:09:34+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4631,1333533594099257346,2020-11-30 22:09:19+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4632,1333533265991491584,2020-11-30 22:08:01+00,tech: Hammer and Scorecard,,1.3334966931915366e+18,,,right
4633,1333533064388079618,2020-11-30 22:07:13+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4634,1333533061494042625,2020-11-30 22:07:12+00,tech: Hammer and Scorecard,,1.3334494675724616e+18,,,right
4635,1333209091888410624,2020-11-30 00:39:51+00,tech: Hammer and Scorecard,,1.33312557751194e+18,,,right
4636,1333418538065915905,2020-11-30 14:32:07+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4637,1333419663561265153,2020-11-30 14:36:36+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4638,1333417992449908737,2020-11-30 14:29:57+00,tech: Hammer and Scorecard,,1.3334049459540705e+18,,,right
4639,1333276544387702785,2020-11-30 05:07:53+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4640,1333275268107149312,2020-11-30 05:02:49+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4641,1333418939565608960,2020-11-30 14:33:43+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4642,1333275386478809088,2020-11-30 05:03:17+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4643,1333276139805093889,2020-11-30 05:06:17+00,tech: Hammer and Scorecard,,1.3332333014699254e+18,1.3331711232578068e+18,,right
4644,1333418623080259587,2020-11-30 14:32:28+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4645,1333420136691236864,2020-11-30 14:38:28+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4646,1333419056448360455,2020-11-30 14:34:11+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4647,1333276082812841984,2020-11-30 05:06:03+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
4648,1333260085980581888,2020-11-30 04:02:29+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4649,1333443967292215299,2020-11-30 16:13:10+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,,1.3332427059342254e+18,,right
4650,1333443364461686785,2020-11-30 16:10:46+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4651,1334936180027113473,2020-12-04 19:02:41+00,tech: dominion,,1.3348847978696458e+18,,,right
4652,1333444260453109761,2020-11-30 16:14:20+00,tech: Hammer and Scorecard,https://noqreport.com/2020/11/02/lt-gen-tom-mcinerney-exposes-scorecard-the-democrats-voter-fraud-superweapon/,,,,right
4653,1333260913122701312,2020-11-30 04:05:47+00,tech: Hammer and Scorecard,http://www.livestream.com/wvwtv,,1.3332286074482278e+18,,right
4654,1333260635950419968,2020-11-30 04:04:41+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4655,1333259810058489856,2020-11-30 04:01:24+00,tech: Hammer and Scorecard,http://www.livestream.com/wvwtv,1.333236437718864e+18,,,right
4656,1333260296266395648,2020-11-30 04:03:20+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4657,1335288538720571394,2020-12-05 18:22:50+00,tech: dominion,,1.335225224732799e+18,,,right
4658,1333260909309878279,2020-11-30 04:05:46+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4659,1333445566659956739,2020-11-30 16:19:31+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4660,1333444910201118720,2020-11-30 16:16:55+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4661,1333260400712933379,2020-11-30 04:03:44+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4662,1333261195164479489,2020-11-30 04:06:54+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4663,1333260276108582912,2020-11-30 04:03:15+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4664,1333260482992627712,2020-11-30 04:04:04+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4665,1333259712293457922,2020-11-30 04:01:00+00,tech: Hammer and Scorecard,,1.333253434322137e+18,,,right
4666,1333261116554809349,2020-11-30 04:06:35+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4667,1333260399379177473,2020-11-30 04:03:44+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=WGRnhBmHYN0,1.333257878770131e+18,,,right
4668,1333261647151067138,2020-11-30 04:08:42+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4669,1333260311810478080,2020-11-30 04:03:23+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4670,1333259663706611712,2020-11-30 04:00:49+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4671,1333444698082566152,2020-11-30 16:16:04+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4672,1333261058606129153,2020-11-30 04:06:21+00,tech: Hammer and Scorecard,,,1.3332348547801539e+18,,right
4673,1333260626756419584,2020-11-30 04:04:38+00,tech: Hammer and Scorecard,http://www.livestream.com/wvwtv,1.333233302237565e+18,,,right
4674,1333261080856989696,2020-11-30 04:06:27+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4675,1333261839128473605,2020-11-30 04:09:27+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4676,1333261279117668352,2020-11-30 04:07:14+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4677,1333455789747474433,2020-11-30 17:00:09+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4678,1333260904599748608,2020-11-30 04:05:45+00,tech: Hammer and Scorecard,,1.3332353543679058e+18,,,right
4679,1333260447437320193,2020-11-30 04:03:56+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4680,1333260689289453571,2020-11-30 04:04:53+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4681,1333260618904715264,2020-11-30 04:04:36+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,unknown
4682,1333259620287205377,2020-11-30 04:00:38+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,,1.3332427059342254e+18,,right
4683,1333259627966951424,2020-11-30 04:00:40+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4684,1333261368234020864,2020-11-30 04:07:35+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4685,1333261272855367686,2020-11-30 04:07:12+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4686,1333261632873635840,2020-11-30 04:08:38+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4687,1333395345632595976,2020-11-30 12:59:58+00,tech: Hammer and Scorecard,https://www.bitchute.com/video/3x6l0W95pewo/,1.3333893807954289e+18,,,right
4688,1333395345632595976,2020-11-30 12:59:58+00,tech: Hammer and Scorecard,https://www.bitchute.com/video/3x6l0W95pewo/,1.3333893807954289e+18,,,right
4689,1333260684663132161,2020-11-30 04:04:52+00,tech: Hammer and Scorecard,,1.3332331520814694e+18,,,right
4690,1333259872578756608,2020-11-30 04:01:39+00,tech: Hammer and Scorecard,https://livestream.com/wvwtv/events/7903843,1.3332427059342254e+18,,,right
4691,1333396979469193217,2020-11-30 13:06:27+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4692,1333260747531542528,2020-11-30 04:05:07+00,tech: Hammer and Scorecard,,1.3332491769232343e+18,1.3332331520814694e+18,,right
4693,1333261902194106369,2020-11-30 04:09:42+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=WGRnhBmHYN0,1.333257781751767e+18,,,right
4694,1333397034200657921,2020-11-30 13:06:40+00,tech: Hammer and Scorecard,,1.3333784994874122e+18,1.3331711232578068e+18,,right
4695,1333395496480673797,2020-11-30 13:00:34+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333878391999078e+18,,,right
4696,1333396918941089792,2020-11-30 13:06:13+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4697,1333396390207246336,2020-11-30 13:04:07+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,1.3333853576106435e+18,,,right
4698,1333396390207246336,2020-11-30 13:04:07+00,tech: Hammer and Scorecard,http://WayneDupree.com,1.3333853576106435e+18,,,right
4699,1333396004645769217,2020-11-30 13:02:35+00,tech: Hammer and Scorecard,,1.3332338595137413e+18,,,right
4700,1333397390557126662,2020-11-30 13:08:05+00,tech: Hammer and Scorecard,https://www.waynedupree.com/2020/11/mcinerney-trump-election/,,,,right
