created_at,id,text,context_annotations,geo
2022-10-17 20:44:53+00:00,1582110422635012096,"Joe Kent thinks we should end mail-in voting in Washington State. 

Vote-by-mail is safe, secure, and Washingtonians don’t want to go back.​​

Join us this Friday for a voting rights rally in Esther Short Park 🪧 🗳 

RSVP Here: https://t.co/EXFsmRHVJ5","[{'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1016385934814674944', 'name': 'Washington State', 'description': 'Washington'}}]",
2022-10-17 18:44:38+00:00,1582080161193033729,Good news for many of us. Hoping everyone impacted gets good news soon too. Grateful for all our first responders keeping us safe. https://t.co/37XiIV4MtZ,"[{'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '1003932601839579136', 'name': 'US national news', 'description': 'US National News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1003932601839579136', 'name': 'US national news', 'description': 'US National News'}}]",
2022-10-17 05:00:24+00:00,1581872734707281920,RT @MarkBowder: Both the Washougal and Mount Pleasant school districts have canceled classes Monday due to the #NakiaCreekFire. #clark911 #…,[],
2022-10-17 02:30:03+00:00,1581834898469683202,https://t.co/G7nazDJybh,[],
2022-10-17 02:17:19+00:00,1581831694264729601,⚠️ Be alert as the night goes on. My home is in the Level 2 zone and my family and I spent the afternoon preparing. Thank you to our emergency responders working around the clock https://t.co/vkbEAD1p4o,[],
2022-10-17 00:28:19+00:00,1581804264820969474,Proud to stand in solidarity with Weyerhaeuser workers on strike. https://t.co/zQHpPgrI13,[],
2022-10-16 03:20:56+00:00,1581485314048430082,"I am beyond honored to have the support of David Nierenberg &amp; Kathy McDonald. 

This campaign is for people who aren’t afraid to cross party lines to stand up for what’s right.  

Country over party 🇺🇸 https://t.co/UJf4FIDnUQ",[],
2022-10-15 22:31:15+00:00,1581412415010668544,"Joe Kent has shown us who he is time and time again. 

On November 8th, it’s our job to show him who we are and what we stand for in #WA03. 🗳https://t.co/RRm9Oksbin",[],
2022-10-15 19:12:18+00:00,1581362346140004352,"The second #WA03 debate is today at 2:00 pm!

Tune in at https://t.co/O4HWE2CzAy, Channel 23 or join us in person at Loowit Brewing Company: https://t.co/5oVliKDc4I https://t.co/r8usSOLYBS",[],
2022-10-14 19:43:15+00:00,1581007749798039554,"“Well, not only because of labor, because of the demographic replacement that's happening in this country as well, right?”

Kent responded: “Yeah.” https://t.co/lW4stdvSMz https://t.co/Oa0QeBUkmQ",[],
2022-10-14 02:58:25+00:00,1580754873540542464,"Join supporters at Loowit Brewing for a debate watch party. Drink beer, eat food, and watch the debate with good company. 

If you can’t make it, the debate will be livestreamed on https://t.co/O4HWE2CzAy (channel 23), and https://t.co/YW6kT2B1he. https://t.co/5oVliKDc4I","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277774384828416', 'name': 'Food experience', 'description': 'Conversation about eating'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}, {'domain': {'id': '173', 'name': 'Product Taxonomy', 'description': 'A product taxonomy for labeling categories of products. '}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}]",
2022-10-14 02:58:25+00:00,1580754871971893249,"This Saturday I’m facing Joe Kent in the second #WA03 debate. I know that every time voters get the opportunity to see the stark differences between us, the choice is clear. 

There are many ways to tune into the debate⤵️",[],
2022-10-13 19:43:13+00:00,1580645351220215809,"Our campaign is all that's standing between Kent and Congress. Help us stop him and flip #WA03
https://t.co/RRm9Oksbin",[],
2022-10-13 19:43:12+00:00,1580645347432755200,"Joe Kent says the attack on #January6th ""reeks of an intelligence operation"" done by the police. Even today he continues defending the violent mob that ransacked the Capitol. https://t.co/AyP0ipQEqW","[{'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}]",
2022-10-13 18:59:58+00:00,1580634468054077440,"RT @BOLDDems: .@MGPforCongress “My campaign is about listening in good faith, about building bridges and finding common ground, because I k…",[],
2022-10-13 18:29:46+00:00,1580626865982963712,"We’ve worked hard to build a coalition of supporters across the political spectrum. 

Why are you going to vote for me this November? Tell me below ⤵️",[],
2022-10-13 16:56:41+00:00,1580603443823403015,"#ThrowbackThursday to when Joe Kent let white nationalists take over his town hall meeting.
https://t.co/RzgLHGJsKM","[{'domain': {'id': '109', 'name': 'Reoccurring Trends', 'description': 'Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.'}, 'entity': {'id': '913061481633112065', 'name': '#TBT (Throwback Thursday)', 'description': '#TBT (Throwback Thursday)'}}]",
2022-10-13 01:41:04+00:00,1580373021256478720,"I spent my day learning more about flood, fish passage, and sediment issues on the Toutle River with Cowlitz County Commissioner Dennis Weber. He’s a Republican and I’m not, but that doesn’t mean we can’t work together to fix things. We need leaders who unite us, not divide us. https://t.co/epa3Ds1ItA",[],
2022-10-12 23:40:57+00:00,1580342789732122624,"RT @thecolumbian: “If you piss everybody in the world off, like Joe will do, you can’t move the ball forward,” said Kathy McDonald, who res…",[],
2022-10-12 23:21:36+00:00,1580337922829877249,"Joe Kent’s white nationalist views and repeated run-ins with Nazi sympathizers are a 5-alarm fire threatening our democracy.
https://t.co/yISosa9s4g",[],
2022-10-12 22:00:03+00:00,1580317401262231552,"I'm committed to taking the actions necessary to confront the climate crisis. My opponent thinks climate change is a hoax invented by the Chinese government to make money. #WA03 needs a Member of Congress, not an extreme conspiracy theorist. Thank you @LCVoters for your support. https://t.co/BvvQu35wKN","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486470043353239552', 'name': 'Jobs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1265415402915393537', 'name': 'Climate change'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit - Government/Education'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044152986', 'name': 'League of Conservation Voters'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878257630195712', 'name': 'Government', 'description': 'Government'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}]",
2022-10-12 17:28:01+00:00,1580248938795307008,"Joe Kent’s QAnon rants are desperate, weird, and do nothing to improve the lives of people in our district.

Anyone who’s tired of this shit is welcome to join my campaign instead. I’m running because Congress could use someone who actually knows how to fix things. https://t.co/hrMAnVXytH","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",
2022-10-12 02:08:31+00:00,1580017541602500609,"As a small business owner, I know how tough it’s been to navigate inflation.

While gas prices soar, oil companies are making record profits. It’s time for Big Oil to pay their fair share. In Congress I’ll work to stop price gouging and bring energy costs down for working people.","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518689897296453633', 'name': 'United States political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1559626214846869504', 'name': 'Inflation in the United States'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878891611865089', 'name': 'Small business', 'description': 'Small business'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '857878891611865089', 'name': 'Small business', 'description': 'Small business'}}]",
2022-10-12 00:25:55+00:00,1579991721957412864,"As a resident of Skamania County neighboring Larch Mountain, I’d like to thank the the brave fire fighters working to contain this fire. https://t.co/xqqUxQIuH8","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '873208160261099520', 'name': 'Black Panther', 'description': 'Black Panther'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856976360337661952', 'name': 'Action & adventure films', 'description': 'Action and adventure'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1002576732971384832', 'name': 'Marvel Universe', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1002576732971384832', 'name': 'Marvel Universe', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074757527995277313', 'name': 'Entertainment franchises'}}]",
2022-10-11 20:54:25+00:00,1579938495837396992,"My extremist opponent has released his first TV ad. He wants to: 

❌ Ban abortion everywhere
❌ Defund the FBI
❌ Abandon Ukraine
❌ Arrest Dr. Fauci

I’ve got exactly 4 weeks to show voters what’s at stake in this election. RT &amp; chip in to help me win ⤵️
https://t.co/RRm9Oksbin","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '937710668706299904', 'name': 'Federal Bureau of Investigation', 'description': 'All conversation about the United States Federal Bureau of Investigation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '937710668706299904', 'name': 'Federal Bureau of Investigation', 'description': 'All conversation about the United States Federal Bureau of Investigation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",
2022-10-11 17:31:05+00:00,1579887323516661760,True patriotism is putting country over party. Honored to have the support of so many Republicans in this race. https://t.co/Jc01TTXCZa,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",
2022-10-11 00:31:45+00:00,1579630799842082817,"Right to Repair legislation is the kind of pocketbook environmentalism I will fight for in Congress. 

Consumers deserve self-sufficiency &amp; the ability to save money by repairing rather than repurchasing.","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847894794080722944', 'name': 'Retirement planning', 'description': 'Retirement planning'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037075567227494400', 'name': 'Saving and finance', 'description': 'Saving and Finance'}}]",
2022-10-10 21:36:37+00:00,1579586727752368128,"Indigenous People are central to the life, identity, and history of Southwest Washington. Our state's motto, Alki, is a Chinook word meaning Hope for the Future. I'm committed to making sure the voices of Indigenous People are heard in Congress as we build a better future.","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",
2022-10-09 20:23:41+00:00,1579205983460810752,"I am about civility and building community,” McDonald said. “I don’t see that in him. When you legislate, you have to come to the table and have a conversation.” 

Thank you for supporting this campaign, Kathy. County over party. #WA03",[],
2022-10-09 20:23:40+00:00,1579205978909999104,"“I think everybody needs to do their homework and make their own decisions,” said Kathy McDonald, who is leading by example.

She was vice chair of the Clark County Republican Party until recently, before leaving the organization and supporting Perez.

https://t.co/QLxkls0vM4",[],
2022-10-09 18:55:11+00:00,1579183712721596416,I love our farmers market volunteers! 🫶🫶 https://t.co/WDuzUVDu5K,"[{'domain': {'id': '13', 'name': 'Place', 'description': 'Named places in the world, like Fenway Park'}, 'entity': {'id': '1565685970053124097', 'name': 'Farmers Markets'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697218248773632', 'name': 'Retail Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent focused on selling multiple brands such as supermarkets, stores, resellers, delivery apps'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095391406816784384', 'name': 'Shopping', 'description': 'Shopping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1565685970053124097', 'name': 'Farmers Markets'}}]",
2022-10-09 16:23:33+00:00,1579145554109820928,"Joe Kent wants to dismantle mail-in voting.

Let’s be clear: vote-by-mail is safe and secure. It ensures voters who are rural, disabled, or doing shift work can still vote.

Kent’s attack on voting rights is an attack on democracy.

https://t.co/1xkSWXfce6",[],
2022-10-09 00:09:32+00:00,1578900434743615489,"Thank you to everyone who is showing up for women, our democracy, and Washington State. 

We need each and every one of you who is knocking doors, waving signs, and showing up for this campaign! https://t.co/o2aZUPrmpM","[{'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1016385934814674944', 'name': 'Washington State', 'description': 'Washington'}}]",
2022-10-09 00:03:34+00:00,1578898931899326465,@Shinyhappypdx @abbzug_b @TinaKotek Thanks for asking! You can find out about events at https://t.co/x8JOLR6Ap4 &amp; can sign up to volunteer at https://t.co/PrlYuRSfCF,[],
2022-10-07 23:40:54+00:00,1578530838748069888,"Women across the district are fired up because they know what’s at stake in this election.

There are many ways to be involved with the campaign. Huge thanks to our wonderful team of postcard writers ✍️ for getting the word out one letter at a time! 💌 https://t.co/ceIYU8wKqS",[],
2022-10-07 20:37:06+00:00,1578484585901752320,"Joe Kent supports government mandated pregnancies, even in cases of rape and incest. 

So it’s don’t tread on me unless I have a uterus.
https://t.co/CiDbV2Obu7",[],
2022-10-07 18:39:24+00:00,1578454963688468482,@StateVoter The two ads I have posted here are both airing right now.,[],
2022-10-07 18:37:00+00:00,1578454359788376065,"When I look at Congress I don’t see people who represent me or my neighbors. 

I’m running to bring the voices of working people back to Washington D.C.",[],
2022-10-07 01:18:57+00:00,1578193125499359232,"Were you convicted of inciting a violent insurrection? Joe Kent’s spokesperson would like to hire you. 

https://t.co/5LBDMhP1UE",[],
2022-10-06 21:47:55+00:00,1578140017989681152,"Affordable childcare is impossible to find. So my husband and I take our son to our auto shop with us most days. 

In Congress, I’ll fight for child tax credits so parents can make the choices that are right for their family.","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1493183140847783936', 'name': 'Childcare'}}]",
2022-10-06 19:42:13+00:00,1578108385513590785,"I’m supported by 

✅Planned Parenthood
✅End Citizens United 
✅WA State Labor Council

Joe Kent is supported by 

❌Matt Gaetz 
❌Peter Thiel
❌Steve Bannon. 

The choice is clear.","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '966043884340985856', 'name': 'Matt Gaetz', 'description': 'US Representative Matt Gaetz (FL-01)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '966043884340985856', 'name': 'Matt Gaetz', 'description': 'US Representative Matt Gaetz (FL-01)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '966043884340985856', 'name': 'Matt Gaetz', 'description': 'US Representative Matt Gaetz (FL-01)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1517463284449828869', 'name': 'Peter Thiel'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '866712489169362944', 'name': 'Steve Bannon', 'description': 'Steve Bannon'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit - Government/Education'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044152988', 'name': 'Planned Parenthood'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '866712489169362944', 'name': 'Steve Bannon', 'description': 'Steve Bannon'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",
2022-10-06 02:51:38+00:00,1577854062170890240,"RT @NWPCWA: We could not be more enthusiastic about supporting Marie. Anti-choice extremists have NO place in Congress (or elected office,…","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}]",
2022-10-05 22:43:04+00:00,1577791508509786112,RT @IAmPoliticsGirl: @MGPforCongress If you’d like to know more about @MGPforCongress I had a wonderful conversation with her about represe…,[],
2022-10-05 21:20:42+00:00,1577770781857447936,Join me in my fight to protect reproductive rights. I need your help today to get our message out. https://t.co/RRm9Oksbin,[],
